60.21812816241624,19.546272372690517,
60.224916231333296,19.555450400589297,
60.093607175569716,19.891210866152022,
60.33118365382791,19.863971747531497,
60.345689435471,19.948604727010444,
60.046850526788596,20.475069831292636,
60.073851180845054,20.137644657123115,
60.07738443922933,20.030252310280314,
60.32525689761752,20.08332483119677,
60.3839221352547,21.025211835226937,
60.1415072674143,20.66828368699092,
60.03925238998913,20.17204839519755,
60.27814374049065,20.072241037788636,
60.22003945423465,19.86057612945446,
60.40293452448839,21.018290785049203,
60.246492781999905,20.77124696813456,
60.038906711733375,19.966957824445796,
60.24666886814302,20.078975422231583,
60.24890069190524,20.776133749661465,
60.10893920544458,19.78131606358163,
59.93791755992451,20.89846351280512,
60.10231457183977,19.989323859456345,
59.93848310756491,20.898012520222768,
60.300934758752966,21.042945411347784,
60.42007859540037,20.984120834011215,
60.42663424901521,20.997790979492894,
60.259779171829884,20.17740816254836,
60.30511288487554,19.874319704377452,
60.298326754835344,20.060200888707694,
60.04726892387609,20.521385841978763,
60.33626692601194,19.94756711096019,
60.2988697200099,20.382870745477113,
60.22142266675401,20.180538364697817,
60.20248384115112,19.835751633152757,
60.36853088159825,19.797131692017828,
60.207030335155764,19.568393488128486,
60.2248248970879,19.860805463098398,
60.2667105133088,19.826325245379365,
60.230923438025044,20.332790982454195,
60.24750063881239,20.08064179114425,
60.15830617907353,19.920036568463555,
60.22284735572325,20.153037422280324,
60.18532072320171,19.59008225199336,
60.06890999197746,20.105463884435196,
60.49770999976468,21.054609189395286,
60.42242455093311,21.049580911065224,
60.18304368528536,19.592920244970767,
60.1442320182061,19.874303029643816,
60.22876174837562,19.95362069681829,
60.259882895591005,20.048516559815486,
59.947718764712256,20.945513018441066,
60.228503443412706,19.85788247641023,
60.17464647474453,19.97816993690885,
60.25580417766696,20.818252606407004,
60.10448353557937,19.91623194899197,
60.319898581618396,20.045993561562895,
60.03164245673263,19.97335424635596,
60.208796662602786,19.846730821726027,
59.95043017098544,20.929153356126147,
60.02904788746874,20.115768220657493,
61.67582734242002,-150.0760903582759,
63.77251547109728,-145.76331099092207,
61.377231300456025,-149.53901010340036,
